Wavelength (um), R
3.347600000001788700e+00,1.473370553805719510e+03
3.347700000001788911e+00,1.473397496798849033e+03
3.347800000001789122e+00,1.473424437791113405e+03
3.347900000001789333e+00,1.473451376782529678e+03
3.348000000001789545e+00,1.473478313773116270e+03
3.348100000001789756e+00,1.473505248762890005e+03
3.348200000001789967e+00,1.473532181751869757e+03
3.348300000001790178e+00,1.473559112740072806e+03
3.348400000001790389e+00,1.473586041727517113e+03
3.348500000001790600e+00,1.473612968714220415e+03
3.348600000001790811e+00,1.473639893700200673e+03
3.348700000001791022e+00,1.473666816685475169e+03
3.348800000001791233e+00,1.473693737670062319e+03
3.348900000001791444e+00,1.473720656653980086e+03
3.349000000001791655e+00,1.473747573637245523e+03
3.349100000001791866e+00,1.473774488619877502e+03
3.349200000001792077e+00,1.473801401601893076e+03
3.349300000001792288e+00,1.473828312583310208e+03
3.349400000001792499e+00,1.473855221564147087e+03
3.349500000001792710e+00,1.473882128544421676e+03
3.349600000001792921e+00,1.473909033524151255e+03
3.349700000001793132e+00,1.473935936503354696e+03
3.349800000001793343e+00,1.473962837482048826e+03
3.349900000001793554e+00,1.473989736460252288e+03
3.350000000001793765e+00,1.474016633437982819e+03
3.350100000001793976e+00,1.474043528415258152e+03
3.350200000001794187e+00,1.474070421392096478e+03
3.350300000001794398e+00,1.474097312368515986e+03
3.350400000001794609e+00,1.474124201344534185e+03
3.350500000001794820e+00,1.474151088320169038e+03
3.350600000001795031e+00,1.474177973295438960e+03
3.350700000001795242e+00,1.474204856270361915e+03
3.350800000001795453e+00,1.474231737244955184e+03
3.350900000001795664e+00,1.474258616219237183e+03
3.351000000001795875e+00,1.474285493193226102e+03
3.351100000001796086e+00,1.474312368166939905e+03
3.351200000001796298e+00,1.474339241140396325e+03
3.351300000001796509e+00,1.474366112113614236e+03
3.351400000001796720e+00,1.474392981086610462e+03
3.351500000001796931e+00,1.474419848059403876e+03
3.351600000001797142e+00,1.474446713032012212e+03
3.351700000001797353e+00,1.474473576004453207e+03
3.351800000001797564e+00,1.474500436976745959e+03
3.351900000001797775e+00,1.474527295948907749e+03
3.352000000001797986e+00,1.474554152920956767e+03
3.352100000001798197e+00,1.474581007892910975e+03
3.352200000001798408e+00,1.474607860864789245e+03
3.352300000001798619e+00,1.474634711836608403e+03
3.352400000001798830e+00,1.474661560808388003e+03
3.352500000001799041e+00,1.474688407780145326e+03
3.352600000001799252e+00,1.474715252751898561e+03
3.352700000001799463e+00,1.474742095723666125e+03
3.352800000001799674e+00,1.474768936695465527e+03
3.352900000001799885e+00,1.474795775667315638e+03
3.353000000001800096e+00,1.474822612639234194e+03
3.353100000001800307e+00,1.474849447611240521e+03
3.353200000001800518e+00,1.474876280583350990e+03
3.353300000001800729e+00,1.474903111555584928e+03
3.353400000001800940e+00,1.474929940527960298e+03
3.353500000001801151e+00,1.474956767500494834e+03
3.353600000001801362e+00,1.474983592473207409e+03
3.353700000001801573e+00,1.475010415446115985e+03
3.353800000001801784e+00,1.475037236419239207e+03
3.353900000001801995e+00,1.475064055392594810e+03
3.354000000001802206e+00,1.475090872366201211e+03
3.354100000001802417e+00,1.475117687340076600e+03
3.354200000001802628e+00,1.475144500314239167e+03
3.354300000001802839e+00,1.475171311288707102e+03
3.354400000001803051e+00,1.475198120263499504e+03
3.354500000001803262e+00,1.475224927238633882e+03
3.354600000001803473e+00,1.475251732214128424e+03
3.354700000001803684e+00,1.475278535190001776e+03
3.354800000001803895e+00,1.475305336166272355e+03
3.354900000001804106e+00,1.475332135142957895e+03
3.355000000001804317e+00,1.475358932120077498e+03
3.355100000001804528e+00,1.475385727097649124e+03
3.355200000001804739e+00,1.475412520075691191e+03
3.355300000001804950e+00,1.475439311054221889e+03
3.355400000001805161e+00,1.475466100033259636e+03
3.355500000001805372e+00,1.475492887012823076e+03
3.355600000001805583e+00,1.475519671992930398e+03
3.355700000001805794e+00,1.475546454973599566e+03
3.355800000001806005e+00,1.475573235954849906e+03
3.355900000001806216e+00,1.475600014936698926e+03
3.356000000001806427e+00,1.475626791919165498e+03
3.356100000001806638e+00,1.475653566902267585e+03
3.356200000001806849e+00,1.475680339886024740e+03
3.356300000001807060e+00,1.475707110870453789e+03
3.356400000001807271e+00,1.475733879855574969e+03
3.356500000001807482e+00,1.475760646841405332e+03
3.356600000001807693e+00,1.475787411827963751e+03
3.356700000001807904e+00,1.475814174815268643e+03
3.356800000001808115e+00,1.475840935803338652e+03
3.356900000001808326e+00,1.475867694792191742e+03
3.357000000001808537e+00,1.475894451781847465e+03
3.357100000001808748e+00,1.475921206772323558e+03
3.357200000001808959e+00,1.475947959763638210e+03
3.357300000001809170e+00,1.475974710755811202e+03
3.357400000001809381e+00,1.476001459748859588e+03
3.357500000001809592e+00,1.476028206742802695e+03
3.357600000001809804e+00,1.476054951737658939e+03
3.357700000001810015e+00,1.476081694733446739e+03
3.357800000001810226e+00,1.476108435730184965e+03
3.357900000001810437e+00,1.476135174727891581e+03
3.358000000001810648e+00,1.476161911726585913e+03
3.358100000001810859e+00,1.476188646726286152e+03
3.358200000001811070e+00,1.476215379727010713e+03
3.358300000001811281e+00,1.476242110728778471e+03
3.358400000001811492e+00,1.476268839731608068e+03
3.358500000001811703e+00,1.476295566735517696e+03
3.358600000001811914e+00,1.476322291740526907e+03
3.358700000001812125e+00,1.476349014746652983e+03
3.358800000001812336e+00,1.476375735753915251e+03
3.358900000001812547e+00,1.476402454762333036e+03
3.359000000001812758e+00,1.476429171771923848e+03
3.359100000001812969e+00,1.476455886782706784e+03
3.359200000001813180e+00,1.476482599794701173e+03
3.359300000001813391e+00,1.476509310807924294e+03
3.359400000001813602e+00,1.476536019822395701e+03
3.359500000001813813e+00,1.476562726838134267e+03
3.359600000001814024e+00,1.476589431855158182e+03
3.359700000001814235e+00,1.476616134873486544e+03
3.359800000001814446e+00,1.476642835893138226e+03
3.359900000001814657e+00,1.476669534914131191e+03
3.360000000001814868e+00,1.476696231936484764e+03
3.360100000001815079e+00,1.476722926960217592e+03
3.360200000001815290e+00,1.476749619985348090e+03
3.360300000001815501e+00,1.476776311011895586e+03
3.360400000001815712e+00,1.476803000039878725e+03
3.360500000001815923e+00,1.476829687069315469e+03
3.360600000001816134e+00,1.476856372100225599e+03
3.360700000001816345e+00,1.476883055132627533e+03
3.360800000001816557e+00,1.476909736166540142e+03
3.360900000001816768e+00,1.476936415201982072e+03
3.361000000001816979e+00,1.476963092238972195e+03
3.361100000001817190e+00,1.476989767277529609e+03
3.361200000001817401e+00,1.477016440317672505e+03
3.361300000001817612e+00,1.477043111359420436e+03
3.361400000001817823e+00,1.477069780402791821e+03
3.361500000001818034e+00,1.477096447447805531e+03
3.361600000001818245e+00,1.477123112494480438e+03
3.361700000001818456e+00,1.477149775542835869e+03
3.361800000001818667e+00,1.477176436592889786e+03
3.361900000001818878e+00,1.477203095644661744e+03
3.362000000001819089e+00,1.477229752698170842e+03
3.362100000001819300e+00,1.477256407753435496e+03
3.362200000001819511e+00,1.477283060810474353e+03
3.362300000001819722e+00,1.477309711869307193e+03
3.362400000001819933e+00,1.477336360929951979e+03
3.362500000001820144e+00,1.477363007992428720e+03
3.362600000001820355e+00,1.477389653056755378e+03
3.362700000001820566e+00,1.477416296122951280e+03
3.362800000001820777e+00,1.477442937191035526e+03
3.362900000001820988e+00,1.477469576261027214e+03
3.363000000001821199e+00,1.477496213332944308e+03
3.363100000001821410e+00,1.477522848406807498e+03
3.363200000001821621e+00,1.477549481482634064e+03
3.363300000001821832e+00,1.477576112560444244e+03
3.363400000001822043e+00,1.477602741640256227e+03
3.363500000001822254e+00,1.477629368722089566e+03
3.363600000001822465e+00,1.477655993805962680e+03
3.363700000001822676e+00,1.477682616891895805e+03
3.363800000001822887e+00,1.477709237979906447e+03
3.363900000001823098e+00,1.477735857070014617e+03
3.364000000001823310e+00,1.477762474162239187e+03
3.364100000001823521e+00,1.477789089256598800e+03
3.364200000001823732e+00,1.477815702353113011e+03
3.364300000001823943e+00,1.477842313451800919e+03
3.364400000001824154e+00,1.477868922552681624e+03
3.364500000001824365e+00,1.477895529655773544e+03
3.364600000001824576e+00,1.477922134761096913e+03
3.364700000001824787e+00,1.477948737868669923e+03
3.364800000001824998e+00,1.477975338978511900e+03
3.364900000001825209e+00,1.478001938090641943e+03
3.365000000001825420e+00,1.478028535205079152e+03
3.365100000001825631e+00,1.478055130321843535e+03
3.365200000001825842e+00,1.478081723440953056e+03
3.365300000001826053e+00,1.478108314562427267e+03
3.365400000001826264e+00,1.478134903686285270e+03
3.365500000001826475e+00,1.478161490812546617e+03
3.365600000001826686e+00,1.478188075941230181e+03
3.365700000001826897e+00,1.478214659072355062e+03
3.365800000001827108e+00,1.478241240205941040e+03
3.365900000001827319e+00,1.478267819342006533e+03
3.366000000001827530e+00,1.478294396480571322e+03
3.366100000001827741e+00,1.478320971621654280e+03
3.366200000001827952e+00,1.478347544765275188e+03
3.366300000001828163e+00,1.478374115911452463e+03
3.366400000001828374e+00,1.478400685060205433e+03
3.366500000001828585e+00,1.478427252211554560e+03
3.366600000001828796e+00,1.478453817365517580e+03
3.366700000001829007e+00,1.478480380522114501e+03
3.366800000001829218e+00,1.478506941681364651e+03
3.366900000001829429e+00,1.478533500843286902e+03
3.367000000001829640e+00,1.478560058007901262e+03
3.367100000001829851e+00,1.478586613175226603e+03
3.367200000001830063e+00,1.478613166345281797e+03
3.367300000001830274e+00,1.478639717518087082e+03
3.367400000001830485e+00,1.478666266693660646e+03
3.367500000001830696e+00,1.478692813872023407e+03
3.367600000001830907e+00,1.478719359053193102e+03
3.367700000001831118e+00,1.478745902237189966e+03
3.367800000001831329e+00,1.478772443424033327e+03
3.367900000001831540e+00,1.478798982613741828e+03
3.368000000001831751e+00,1.478825519806335706e+03
3.368100000001831962e+00,1.478852055001834060e+03
3.368200000001832173e+00,1.478878588200256218e+03
3.368300000001832384e+00,1.478905119401622187e+03
3.368400000001832595e+00,1.478931648605949931e+03
3.368500000001832806e+00,1.478958175813259913e+03
3.368600000001833017e+00,1.478984701023571915e+03
3.368700000001833228e+00,1.479011224236904127e+03
3.368800000001833439e+00,1.479037745453277239e+03
3.368900000001833650e+00,1.479064264672709442e+03
3.369000000001833861e+00,1.479090781895221653e+03
3.369100000001834072e+00,1.479117297120832745e+03
3.369200000001834283e+00,1.479143810349561136e+03
3.369300000001834494e+00,1.479170321581427970e+03
3.369400000001834705e+00,1.479196830816451666e+03
3.369500000001834916e+00,1.479223338054651776e+03
3.369600000001835127e+00,1.479249843296048539e+03
3.369700000001835338e+00,1.479276346540660370e+03
3.369800000001835549e+00,1.479302847788508188e+03
3.369900000001835760e+00,1.479329347039610184e+03
3.370000000001835971e+00,1.479355844293986593e+03
3.370100000001836182e+00,1.479382339551656969e+03
3.370200000001836393e+00,1.479408832812640640e+03
3.370300000001836604e+00,1.479435324076956476e+03
3.370400000001836815e+00,1.479461813344625625e+03
3.370500000001837027e+00,1.479488300615666503e+03
3.370600000001837238e+00,1.479514785890099347e+03
3.370700000001837449e+00,1.479541269167943256e+03
3.370800000001837660e+00,1.479567750449217783e+03
3.370900000001837871e+00,1.479594229733942711e+03
3.371000000001838082e+00,1.479620707022138276e+03
3.371100000001838293e+00,1.479647182313823123e+03
3.371200000001838504e+00,1.479673655609017032e+03
3.371300000001838715e+00,1.479700126907740241e+03
3.371400000001838926e+00,1.479726596210012303e+03
3.371500000001839137e+00,1.479753063515852091e+03
3.371600000001839348e+00,1.479779528825280067e+03
3.371700000001839559e+00,1.479805992138315560e+03
3.371800000001839770e+00,1.479832453454978122e+03
3.371900000001839981e+00,1.479858912775287990e+03
3.372000000001840192e+00,1.479885370099264719e+03
3.372100000001840403e+00,1.479911825426927180e+03
3.372200000001840614e+00,1.479938278758296292e+03
3.372300000001840825e+00,1.479964730093390926e+03
3.372400000001841036e+00,1.479991179432231093e+03
3.372500000001841247e+00,1.480017626774836799e+03
3.372600000001841458e+00,1.480044072121227146e+03
3.372700000001841669e+00,1.480070515471422368e+03
3.372800000001841880e+00,1.480096956825442021e+03
3.372900000001842091e+00,1.480123396183306568e+03
3.373000000001842302e+00,1.480149833545034426e+03
3.373100000001842513e+00,1.480176268910646286e+03
3.373200000001842724e+00,1.480202702280162384e+03
3.373300000001842935e+00,1.480229133653601139e+03
3.373400000001843146e+00,1.480255563030983694e+03
3.373500000001843357e+00,1.480281990412329378e+03
3.373600000001843568e+00,1.480308415797657744e+03
3.373700000001843780e+00,1.480334839186988802e+03
3.373800000001843991e+00,1.480361260580342559e+03
3.373900000001844202e+00,1.480387679977739026e+03
3.374000000001844413e+00,1.480414097379196846e+03
3.374100000001844624e+00,1.480440512784737621e+03
3.374200000001844835e+00,1.480466926194380449e+03
3.374300000001845046e+00,1.480493337608144657e+03
3.374400000001845257e+00,1.480519747026050936e+03
3.374500000001845468e+00,1.480546154448119069e+03
3.374600000001845679e+00,1.480572559874368608e+03
3.374700000001845890e+00,1.480598963304819563e+03
3.374800000001846101e+00,1.480625364739492170e+03
3.374900000001846312e+00,1.480651764178406211e+03
3.375000000001846523e+00,1.480678161621581467e+03
3.375100000001846734e+00,1.480704557069038174e+03
3.375200000001846945e+00,1.480730950520795659e+03
3.375300000001847156e+00,1.480757341976874159e+03
3.375400000001847367e+00,1.480783731437294136e+03
3.375500000001847578e+00,1.480810118902075374e+03
3.375600000001847789e+00,1.480836504371237652e+03
3.375700000001848000e+00,1.480862887844800753e+03
3.375800000001848211e+00,1.480889269322785367e+03
3.375900000001848422e+00,1.480915648805210822e+03
3.376000000001848633e+00,1.480942026292097580e+03
3.376100000001848844e+00,1.480968401783465424e+03
3.376200000001849055e+00,1.480994775279334135e+03
3.376300000001849266e+00,1.481021146779724404e+03
3.376400000001849477e+00,1.481047516284655785e+03
3.376500000001849688e+00,1.481073883794148514e+03
3.376600000001849899e+00,1.481100249308223056e+03
3.376700000001850110e+00,1.481126612826898281e+03
3.376800000001850321e+00,1.481152974350195791e+03
3.376900000001850533e+00,1.481179333878134912e+03
3.377000000001850744e+00,1.481205691410735199e+03
3.377100000001850955e+00,1.481232046948017796e+03
3.377200000001851166e+00,1.481258400490002259e+03
3.377300000001851377e+00,1.481284752036708824e+03
3.377400000001851588e+00,1.481311101588157726e+03
3.377500000001851799e+00,1.481337449144368975e+03
3.377600000001852010e+00,1.481363794705362125e+03
3.377700000001852221e+00,1.481390138271159003e+03
3.377800000001852432e+00,1.481416479841778028e+03
3.377900000001852643e+00,1.481442819417240116e+03
3.378000000001852854e+00,1.481469156997565506e+03
3.378100000001853065e+00,1.481495492582774659e+03
3.378200000001853276e+00,1.481521826172886676e+03
3.378300000001853487e+00,1.481548157767922703e+03
3.378400000001853698e+00,1.481574487367903203e+03
3.378500000001853909e+00,1.481600814972847274e+03
3.378600000001854120e+00,1.481627140582775837e+03
3.378700000001854331e+00,1.481653464197709127e+03
3.378800000001854542e+00,1.481679785817667153e+03
3.378900000001854753e+00,1.481706105442670832e+03
3.379000000001854964e+00,1.481732423072739721e+03
3.379100000001855175e+00,1.481758738707894281e+03
3.379200000001855386e+00,1.481785052348154522e+03
3.379300000001855597e+00,1.481811363993541136e+03
