"ra","dec","file","root","grade","zfit","z","comment","References","nRef","grating","filter","sn50","wmin","wmax","Lya","Ha","OIII","HST","NIRCam","slit","FITS","Fnu","Flam"
"171.807794","42.476574","snH0pe-v1_prism-clear_4446_46.spec.fits","snH0pe-v1","3","2.2416","2.2416","","-","0","PRISM","CLEAR","28.4","0.6","5.29","","26","3.9","","","","FITS   zfit   spl","",""
"171.767613","42.482322","snH0pe-v1_prism-clear_4446_477.spec.fits","snH0pe-v1","3","1.853","1.853","","-","0","PRISM","CLEAR","16.97","0.6","5.29","","10","-0.1","","","","FITS   zfit   spl","",""
"171.806916","42.482534","snH0pe-v1_prism-clear_4446_481.spec.fits","snH0pe-v1","3","1.3098","1.3098","","-","0","PRISM","CLEAR","4.18","0.6","5.29","","2.8","2.7","","","","FITS   zfit   spl","",""
"171.826456","42.483449","snH0pe-v1_prism-clear_4446_490.spec.fits","snH0pe-v1","1","0.3544","0.3544","","-","0","PRISM","CLEAR","1.83","0.6","5.29","","1.5","0","","","","FITS   zfit   spl","",""
"171.828974","42.485179","snH0pe-v1_prism-clear_4446_505.spec.fits","snH0pe-v1","3","1.2976","1.2976","","-","0","PRISM","CLEAR","4.44","0.6","5.29","","5","4.4","","","","FITS   zfit   spl","",""
"171.827875","42.485672","snH0pe-v1_prism-clear_4446_511.spec.fits","snH0pe-v1","3","3.3266","3.3266","","-","0","PRISM","CLEAR","5.72","0.6","5.29","","46.1","61.4","","","","FITS   zfit   spl","",""
"171.805035","42.491874","snH0pe-v1_prism-clear_4446_548.spec.fits","snH0pe-v1","2","0.7254","0.7254","","-","0","PRISM","CLEAR","12.43","0.6","5.29","","0.4","-2.9","","","","FITS   zfit   spl","",""
"171.811389","42.471399","snH0pe-v1_prism-clear_4446_56.spec.fits","snH0pe-v1","0","1.2164","1.2164","","-","0","PRISM","CLEAR","0.51","0.6","5.29","","5.4","6","","","","FITS   zfit   spl","",""
"171.754025","42.446737","snH0pe-v1_prism-clear_4446_610.spec.fits","snH0pe-v1","2","1.888","1.888","","-","0","PRISM","CLEAR","15.32","0.6","5.29","","0.3","-0.2","","","","FITS   zfit   spl","",""
"171.803577","42.477209","snH0pe-v1_prism-clear_4446_66.spec.fits","snH0pe-v1","1","2.4514","2.4514","","-","0","PRISM","CLEAR","0.43","0.6","5.29","","4","1.7","","","","FITS   zfit   spl","",""
"171.83274","42.472348","snH0pe-v1_prism-clear_4446_862.spec.fits","snH0pe-v1","3","0.3452","0.3453","","-","0","PRISM","CLEAR","44.2","0.6","5.29","","0.4","2.3","","","","FITS   zfit   spl","",""
"171.819477","42.473259","snH0pe-v1_prism-clear_4446_898.spec.fits","snH0pe-v1","1","4.7315","4.7315","","-","0","PRISM","CLEAR","2.25","0.6","5.29","1.4","2.8","-0.5","","","","FITS   zfit   spl","",""
"24.346859","-8.464519","whl0137-v1_prism-clear-021_2282_10000.spec.fits","whl0137-v1","0","5.2273","5.2273","","-","0","PRISM","CLEAR","36.79","0.6","5.29","-11.7","2","1.9","","","","FITS   zfit   spl","",""
"24.34989","-8.46777","whl0137-v1_prism-clear-021_2282_20206.spec.fits","whl0137-v1","0","1.7776","1.7776","","-","0","PRISM","CLEAR","39.29","0.6","5.29","","2.1","0.9","","","","FITS   zfit   spl","",""
"24.361697","-8.442691","whl0137-v1_prism-clear-021_2282_2345.spec.fits","whl0137-v1","0","11.2066","11.2066","","-","0","PRISM","CLEAR","24.57","0.6","5.29","26.8","","","","","","FITS   zfit   spl","",""
"24.352759","-8.474883","whl0137-v1_prism-clear-021_2282_30048.spec.fits","whl0137-v1","0","0.1279","0.1279","","-","0","PRISM","CLEAR","34.95","0.6","5.29","","0.5","","","","","FITS   zfit   spl","",""
"24.35569","-8.474883","whl0137-v1_prism-clear-021_2282_30049.spec.fits","whl0137-v1","0","1.6762","1.6762","","-","0","PRISM","CLEAR","33.98","0.6","5.29","","1.1","-1.2","","","","FITS   zfit   spl","",""
"24.335172","-8.472636","whl0137-v1_prism-clear-021_2282_30072.spec.fits","whl0137-v1","0","0.6172","0.6172","","-","0","PRISM","CLEAR","23.74","0.61","5.29","","2.1","-3.1","","","","FITS   zfit   spl","",""
"24.338103","-8.470389","whl0137-v1_prism-clear-021_2282_30103.spec.fits","whl0137-v1","0","2.4171","2.4171","","-","0","PRISM","CLEAR","26.98","0.6","5.29","","","","","","","FITS   zfit   spl","",""
"24.35569","-8.470389","whl0137-v1_prism-clear-021_2282_30109.spec.fits","whl0137-v1","0","10.2108","10.2108","","-","0","PRISM","CLEAR","28.74","0.6","5.29","-55.6","","","","","","FITS   zfit   spl","",""
"24.317586","-8.468142","whl0137-v1_prism-clear-021_2282_30126.spec.fits","whl0137-v1","0","0.1227","0.1227","","-","0","PRISM","CLEAR","29.4","0.6","5.29","","0.9","","","","","FITS   zfit   spl","",""
"24.323448","-8.468142","whl0137-v1_prism-clear-021_2282_30128.spec.fits","whl0137-v1","0","2.0513","2.0513","","-","0","PRISM","CLEAR","28.15","0.6","5.29","","2.4","0.7","","","","FITS   zfit   spl","",""
"24.320517","-8.465895","whl0137-v1_prism-clear-021_2282_30157.spec.fits","whl0137-v1","0","0.0766","0.0766","","-","0","PRISM","CLEAR","29.55","0.6","5.29","","1","","","","","FITS   zfit   spl","",""
"24.361552","-8.463648","whl0137-v1_prism-clear-021_2282_30201.spec.fits","whl0137-v1","0","2.0216","2.0216","","-","0","PRISM","CLEAR","41.72","0.6","5.29","","-2.7","3.1","","","","FITS   zfit   spl","",""
"24.311724","-8.459155","whl0137-v1_prism-clear-021_2282_30244.spec.fits","whl0137-v1","0","1.718","1.718","","-","0","PRISM","CLEAR","37.01","0.61","5.29","","1.9","2.2","","","","FITS   zfit   spl","",""
"24.341034","-8.459155","whl0137-v1_prism-clear-021_2282_30254.spec.fits","whl0137-v1","0","10.6369","10.6369","","-","0","PRISM","CLEAR","23.4","0.61","5.29","","","","","","","FITS   zfit   spl","",""
"24.305862","-8.454661","whl0137-v1_prism-clear-021_2282_30302.spec.fits","whl0137-v1","0","0.095","0.095","","-","0","PRISM","CLEAR","28.17","0.6","5.29","","0","","","","","FITS   zfit   spl","",""
"24.314655","-8.454661","whl0137-v1_prism-clear-021_2282_30305.spec.fits","whl0137-v1","0","2.0195","2.0195","","-","0","PRISM","CLEAR","35.06","0.6","5.29","","1","-1.4","","","","FITS   zfit   spl","",""
"24.314655","-8.452414","whl0137-v1_prism-clear-021_2282_30335.spec.fits","whl0137-v1","0","0.0865","0.0865","","-","0","PRISM","CLEAR","34.56","0.6","5.29","","0.5","","","","","FITS   zfit   spl","",""
"24.317586","-8.452414","whl0137-v1_prism-clear-021_2282_30336.spec.fits","whl0137-v1","0","10.4716","10.4716","","-","0","PRISM","CLEAR","34.93","0.6","5.29","-88.8","","","","","","FITS   zfit   spl","",""
"24.361552","-8.445673","whl0137-v1_prism-clear-021_2282_30441.spec.fits","whl0137-v1","0","10.7385","10.7385","","-","0","PRISM","CLEAR","34.49","0.6","5.29","-45.8","","","","","","FITS   zfit   spl","",""
"24.358621","-8.441179","whl0137-v1_prism-clear-021_2282_30500.spec.fits","whl0137-v1","0","2.0452","2.0452","","-","0","PRISM","CLEAR","27.58","0.6","5.29","","-0.3","2.6","","","","FITS   zfit   spl","",""
"24.367414","-8.441179","whl0137-v1_prism-clear-021_2282_30503.spec.fits","whl0137-v1","0","0.1862","0.1862","","-","0","PRISM","CLEAR","33.03","0.6","5.29","","-1.5","","","","","FITS   zfit   spl","",""
"24.367414","-8.438932","whl0137-v1_prism-clear-021_2282_30533.spec.fits","whl0137-v1","0","10.7268","10.7268","","-","0","PRISM","CLEAR","28.2","0.6","5.29","-71.1","","","","","","FITS   zfit   spl","",""
"24.343966","-8.436685","whl0137-v1_prism-clear-021_2282_30555.spec.fits","whl0137-v1","0","3.8685","3.8685","","-","0","PRISM","CLEAR","32.88","0.6","5.29","","-2.3","","","","","FITS   zfit   spl","",""
"24.358621","-8.436685","whl0137-v1_prism-clear-021_2282_30560.spec.fits","whl0137-v1","0","1.7001","1.7001","","-","0","PRISM","CLEAR","35.64","0.6","5.29","","1.4","-0.6","","","","FITS   zfit   spl","",""
"24.323448","-8.434438","whl0137-v1_prism-clear-021_2282_30578.spec.fits","whl0137-v1","0","1.7123","1.7123","","-","0","PRISM","CLEAR","35.27","0.6","5.29","","-0.2","0","","","","FITS   zfit   spl","",""
"24.349828","-8.434438","whl0137-v1_prism-clear-021_2282_30587.spec.fits","whl0137-v1","0","0.1877","0.1877","","-","0","PRISM","CLEAR","28.07","0.65","5.29","","1.6","","","","","FITS   zfit   spl","",""
"24.311724","-8.432192","whl0137-v1_prism-clear-021_2282_30604.spec.fits","whl0137-v1","0","10.7856","10.7856","","-","0","PRISM","CLEAR","33.99","0.6","5.29","-58.1","","","","","","FITS   zfit   spl","",""
"24.32931","-8.432192","whl0137-v1_prism-clear-021_2282_30610.spec.fits","whl0137-v1","0","10.9398","10.9398","","-","0","PRISM","CLEAR","35.34","0.6","5.29","-29.5","","","","","","FITS   zfit   spl","",""
"24.367414","-8.432192","whl0137-v1_prism-clear-021_2282_30623.spec.fits","whl0137-v1","0","10.8969","10.8969","","-","0","PRISM","CLEAR","34.76","0.6","5.29","-25.1","","","","","","FITS   zfit   spl","",""
"24.311724","-8.429945","whl0137-v1_prism-clear-021_2282_30634.spec.fits","whl0137-v1","0","11.5821","11.5821","","-","0","PRISM","CLEAR","34.34","0.61","5.29","-22.9","","","","","","FITS   zfit   spl","",""
"24.332241","-8.429945","whl0137-v1_prism-clear-021_2282_30641.spec.fits","whl0137-v1","0","10.3632","10.3632","","-","0","PRISM","CLEAR","35.69","0.6","5.29","-91.5","","","","","","FITS   zfit   spl","",""
"24.349828","-8.429945","whl0137-v1_prism-clear-021_2282_30647.spec.fits","whl0137-v1","0","10.4224","10.4224","","-","0","PRISM","CLEAR","27.15","0.74","5.29","-70.9","","","","","","FITS   zfit   spl","",""
"24.323448","-8.427698","whl0137-v1_prism-clear-021_2282_30668.spec.fits","whl0137-v1","0","10.419","10.419","","-","0","PRISM","CLEAR","34.92","0.6","5.29","-93","","","","","","FITS   zfit   spl","",""
"24.346897","-8.427698","whl0137-v1_prism-clear-021_2282_30676.spec.fits","whl0137-v1","0","10.6683","10.6683","","-","0","PRISM","CLEAR","27.01","0.61","5.29","","","","","","","FITS   zfit   spl","",""
"24.323448","-8.425451","whl0137-v1_prism-clear-021_2282_30698.spec.fits","whl0137-v1","0","10.9949","10.9949","","-","0","PRISM","CLEAR","29.69","0.6","5.29","-26.1","","","","","","FITS   zfit   spl","",""
"24.314655","-8.423204","whl0137-v1_prism-clear-021_2282_30725.spec.fits","whl0137-v1","0","0.1261","0.1261","","-","0","PRISM","CLEAR","28.57","0.6","5.29","","3.3","","","","","FITS   zfit   spl","",""
"24.332241","-8.41871","whl0137-v1_prism-clear-021_2282_30791.spec.fits","whl0137-v1","0","0.1454","0.1454","","-","0","PRISM","CLEAR","28.17","0.61","5.29","","2.7","","","","","FITS   zfit   spl","",""
"24.346859","-8.464519","whl0137-v1_prism-clear-022_2282_10000.spec.fits","whl0137-v1","0","0.1862","0.1862","","-","0","PRISM","CLEAR","35.51","0.6","5.29","","-2.6","","","","","FITS   zfit   spl","",""
"24.346","-8.46327","whl0137-v1_prism-clear-022_2282_20100.spec.fits","whl0137-v1","0","1.5441","1.5441","","-","0","PRISM","CLEAR","37.91","0.6","5.29","","-4.3","-1.6","","","","FITS   zfit   spl","",""
"24.335172","-8.472636","whl0137-v1_prism-clear-022_2282_30072.spec.fits","whl0137-v1","0","0.0447","0.0447","","-","0","PRISM","CLEAR","32.23","0.6","5.29","","-0.5","","","","","FITS   zfit   spl","",""
"24.338103","-8.470389","whl0137-v1_prism-clear-022_2282_30103.spec.fits","whl0137-v1","0","0.5502","0.5502","","-","0","PRISM","CLEAR","29.02","0.6","5.29","","-10.3","1","","","","FITS   zfit   spl","",""
"24.35569","-8.470389","whl0137-v1_prism-clear-022_2282_30109.spec.fits","whl0137-v1","0","2.0489","2.0489","","-","0","PRISM","CLEAR","35.21","0.6","5.29","","-1.9","0.1","","","","FITS   zfit   spl","",""
"24.323448","-8.468142","whl0137-v1_prism-clear-022_2282_30128.spec.fits","whl0137-v1","0","0.0447","0.0447","","-","0","PRISM","CLEAR","34.89","0.6","5.29","","2.5","","","","","FITS   zfit   spl","",""
"24.320517","-8.465895","whl0137-v1_prism-clear-022_2282_30157.spec.fits","whl0137-v1","0","0.1105","0.1105","","-","0","PRISM","CLEAR","33.57","0.6","5.29","","-0.3","","","","","FITS   zfit   spl","",""
"24.323448","-8.465895","whl0137-v1_prism-clear-022_2282_30158.spec.fits","whl0137-v1","0","0.1886","0.1886","","-","0","PRISM","CLEAR","34.57","0.6","5.29","","-1.7","","","","","FITS   zfit   spl","",""
"24.314655","-8.461402","whl0137-v1_prism-clear-022_2282_30215.spec.fits","whl0137-v1","0","0.1778","0.1778","","-","0","PRISM","CLEAR","29.18","0.6","5.29","","-0.8","","","","","FITS   zfit   spl","",""
"24.305862","-8.459155","whl0137-v1_prism-clear-022_2282_30242.spec.fits","whl0137-v1","0","11.2176","11.2176","","-","0","PRISM","CLEAR","29.32","0.61","5.29","-8.1","","","","","","FITS   zfit   spl","",""
"24.311724","-8.459155","whl0137-v1_prism-clear-022_2282_30244.spec.fits","whl0137-v1","0","0.1886","0.1886","","-","0","PRISM","CLEAR","30.2","0.6","5.29","","-1.9","","","","","FITS   zfit   spl","",""
"24.341034","-8.459155","whl0137-v1_prism-clear-022_2282_30254.spec.fits","whl0137-v1","0","3.796","3.796","","-","0","PRISM","CLEAR","32.83","0.6","5.29","","","","","","","FITS   zfit   spl","",""
"24.343966","-8.456908","whl0137-v1_prism-clear-022_2282_30285.spec.fits","whl0137-v1","0","10.821","10.821","","-","0","PRISM","CLEAR","29.25","1.92","5.29","","","","","","","FITS   zfit   spl","",""
"24.305862","-8.454661","whl0137-v1_prism-clear-022_2282_30302.spec.fits","whl0137-v1","0","10.4487","10.4487","","-","0","PRISM","CLEAR","27.05","0.6","5.29","-75.4","","","","","","FITS   zfit   spl","",""
"24.343966","-8.454661","whl0137-v1_prism-clear-022_2282_30315.spec.fits","whl0137-v1","0","10.8767","10.8767","","-","0","PRISM","CLEAR","24.4","2.17","5.29","","","","","","","FITS   zfit   spl","",""
"24.308793","-8.450167","whl0137-v1_prism-clear-022_2282_30363.spec.fits","whl0137-v1","0","2.0407","2.0407","","-","0","PRISM","CLEAR","35.79","0.6","5.29","","0.2","2.4","","","","FITS   zfit   spl","",""
"24.361552","-8.445673","whl0137-v1_prism-clear-022_2282_30441.spec.fits","whl0137-v1","0","11.6515","11.6515","","-","0","PRISM","CLEAR","23.96","0.6","5.28","-1.2","","","","","","FITS   zfit   spl","",""
"24.358621","-8.441179","whl0137-v1_prism-clear-022_2282_30500.spec.fits","whl0137-v1","0","0.0686","0.0686","","-","0","PRISM","CLEAR","34.38","0.6","5.29","","0.4","","","","","FITS   zfit   spl","",""
"24.367414","-8.441179","whl0137-v1_prism-clear-022_2282_30503.spec.fits","whl0137-v1","0","1.6652","1.6652","","-","0","PRISM","CLEAR","34.36","0.6","5.29","","-0.3","-0.5","","","","FITS   zfit   spl","",""
"24.367414","-8.438932","whl0137-v1_prism-clear-022_2282_30533.spec.fits","whl0137-v1","0","0.1709","0.1709","","-","0","PRISM","CLEAR","33.47","0.6","5.29","","0.6","","","","","FITS   zfit   spl","",""
"24.349828","-8.436685","whl0137-v1_prism-clear-022_2282_30557.spec.fits","whl0137-v1","0","0.0447","0.0447","","-","0","PRISM","CLEAR","34.43","0.7","5.29","","","","","","","FITS   zfit   spl","",""
"24.358621","-8.436685","whl0137-v1_prism-clear-022_2282_30560.spec.fits","whl0137-v1","0","0.1924","0.1924","","-","0","PRISM","CLEAR","35.05","0.6","5.29","","1","","","","","FITS   zfit   spl","",""
"24.323448","-8.434438","whl0137-v1_prism-clear-022_2282_30578.spec.fits","whl0137-v1","0","10.5395","10.5395","","-","0","PRISM","CLEAR","35.35","0.6","5.29","-78.4","","","","","","FITS   zfit   spl","",""
"24.326379","-8.434438","whl0137-v1_prism-clear-022_2282_30579.spec.fits","whl0137-v1","0","10.4659","10.4659","","-","0","PRISM","CLEAR","24.23","0.6","5.29","-1.3","","","","","","FITS   zfit   spl","",""
"24.349828","-8.434438","whl0137-v1_prism-clear-022_2282_30587.spec.fits","whl0137-v1","0","0.0447","0.0447","","-","0","PRISM","CLEAR","31.94","0.82","5.29","","","","","","","FITS   zfit   spl","",""
"24.311724","-8.432192","whl0137-v1_prism-clear-022_2282_30604.spec.fits","whl0137-v1","0","0.1946","0.1946","","-","0","PRISM","CLEAR","27.61","0.6","5.29","","1","","","","","FITS   zfit   spl","",""
"24.314655","-8.432192","whl0137-v1_prism-clear-022_2282_30605.spec.fits","whl0137-v1","0","0.142","0.142","","-","0","PRISM","CLEAR","27.95","0.61","5.29","","1.1","","","","","FITS   zfit   spl","",""
"24.32931","-8.432192","whl0137-v1_prism-clear-022_2282_30610.spec.fits","whl0137-v1","0","0.1872","0.1872","","-","0","PRISM","CLEAR","35.3","0.6","5.29","","1.8","","","","","FITS   zfit   spl","",""
"24.367414","-8.432192","whl0137-v1_prism-clear-022_2282_30623.spec.fits","whl0137-v1","0","0.1709","0.1709","","-","0","PRISM","CLEAR","27.51","0.6","5.29","","0","","","","","FITS   zfit   spl","",""
"24.311724","-8.429945","whl0137-v1_prism-clear-022_2282_30634.spec.fits","whl0137-v1","0","11.2421","11.2421","","-","0","PRISM","CLEAR","39.16","0.6","5.29","-6.5","","","","","","FITS   zfit   spl","",""
"24.314655","-8.429945","whl0137-v1_prism-clear-022_2282_30635.spec.fits","whl0137-v1","0","10.4522","10.4522","","-","0","PRISM","CLEAR","34.76","0.6","5.29","-66.3","","","","","","FITS   zfit   spl","",""
"24.32931","-8.429945","whl0137-v1_prism-clear-022_2282_30640.spec.fits","whl0137-v1","0","10.4889","10.4889","","-","0","PRISM","CLEAR","35.35","0.6","5.29","-51.4","","","","","","FITS   zfit   spl","",""
"24.349828","-8.429945","whl0137-v1_prism-clear-022_2282_30647.spec.fits","whl0137-v1","0","10.8328","10.8328","","-","0","PRISM","CLEAR","31.07","1.24","5.29","-67.2","","","","","","FITS   zfit   spl","",""
"24.352759","-8.429945","whl0137-v1_prism-clear-022_2282_30648.spec.fits","whl0137-v1","0","10.6602","10.6602","","-","0","PRISM","CLEAR","29.05","0.6","5.29","-68","","","","","","FITS   zfit   spl","",""
"24.320517","-8.427698","whl0137-v1_prism-clear-022_2282_30667.spec.fits","whl0137-v1","0","10.4453","10.4453","","-","0","PRISM","CLEAR","34.57","0.6","5.29","-77.5","","","","","","FITS   zfit   spl","",""
"24.352759","-8.427698","whl0137-v1_prism-clear-022_2282_30678.spec.fits","whl0137-v1","0","10.5985","10.5985","","-","0","PRISM","CLEAR","28.31","0.61","5.29","-56.4","","","","","","FITS   zfit   spl","",""
"24.323448","-8.425451","whl0137-v1_prism-clear-022_2282_30698.spec.fits","whl0137-v1","0","10.7891","10.7891","","-","0","PRISM","CLEAR","30.53","0.6","5.29","-44.6","","","","","","FITS   zfit   spl","",""
"24.314655","-8.423204","whl0137-v1_prism-clear-022_2282_30725.spec.fits","whl0137-v1","0","10.6683","10.6683","","-","0","PRISM","CLEAR","33.67","0.6","5.29","-62.9","","","","","","FITS   zfit   spl","",""
"24.32931","-8.420957","whl0137-v1_prism-clear-022_2282_30760.spec.fits","whl0137-v1","0","10.821","10.821","","-","0","PRISM","CLEAR","36.38","0.6","5.29","-47","","","","","","FITS   zfit   spl","",""
"24.338103","-8.41871","whl0137-v1_prism-clear-022_2282_30793.spec.fits","whl0137-v1","0","7.1513","7.1513","","-","0","PRISM","CLEAR","1.37","0.6","5.28","1.4","","18.5","","","","FITS   zfit   spl","",""
"24.332241","-8.416463","whl0137-v1_prism-clear-022_2282_30821.spec.fits","whl0137-v1","0","1.728","1.728","","-","0","PRISM","CLEAR","30.02","0.6","5.29","","1.9","-0.6","","","","FITS   zfit   spl","",""
"24.325457","-8.463353","whl0137-v1_prism-clear-022_2282_83030.spec.fits","whl0137-v1","3","0.41","0.41","","-","0","PRISM","CLEAR","197.3","0.6","5.29","","3","-1.3","","","","FITS   zfit   spl","",""
"24.370948","-8.432177","whl0137-v1_prism-clear-022_2282_83693.spec.fits","whl0137-v1","0","0.5394","0.5394","","-","0","PRISM","CLEAR","48.53","0.6","5.29","","-1.6","2.3","","","","FITS   zfit   spl","",""
"24.346","-8.46327","whl0137-v1_prism-clear-023_2282_20100.spec.fits","whl0137-v1","0","0.4846","0.4847","","-","0","PRISM","CLEAR","28.06","0.6","5.29","","3.1","-0.3","","","","FITS   zfit   spl","",""
"24.34989","-8.46777","whl0137-v1_prism-clear-023_2282_20206.spec.fits","whl0137-v1","0","0.5681","0.5681","","-","0","PRISM","CLEAR","34.94","0.6","5.29","","-1.3","-1.7","","","","FITS   zfit   spl","",""
"24.361697","-8.442691","whl0137-v1_prism-clear-023_2282_2345.spec.fits","whl0137-v1","3","0.502","3.0926","with lines","-","0","PRISM","CLEAR","31.84","0.61","5.29","","-0.1","-0.1","","","","FITS   zfit   spl","",""
"24.352759","-8.474883","whl0137-v1_prism-clear-023_2282_30048.spec.fits","whl0137-v1","0","0.0447","0.0447","","-","0","PRISM","CLEAR","34.76","0.6","5.29","","2.3","","","","","FITS   zfit   spl","",""
"24.35569","-8.474883","whl0137-v1_prism-clear-023_2282_30049.spec.fits","whl0137-v1","0","0.0447","0.0447","","-","0","PRISM","CLEAR","35.7","0.6","5.29","","0.3","","","","","FITS   zfit   spl","",""
"24.317586","-8.468142","whl0137-v1_prism-clear-023_2282_30126.spec.fits","whl0137-v1","0","0.1965","0.1965","","-","0","PRISM","CLEAR","34.6","0.6","5.29","","-1.5","","","","","FITS   zfit   spl","",""
